GYRO: 283470,1,0.377,-1.906,0.107
GYRO: 283973,1,-0.020,-0.913,-0.122
GYRO: 284476,1,0.560,-0.226,-0.107
GYRO: 284979,1,0.758,0.980,0.137
GYRO: 285486,1,0.590,-0.241,-0.061
GYRO: 285983,1,0.407,0.537,0.092
GYRO: 286485,1,0.728,0.247,0.015
GYRO: 286986,1,0.285,-0.959,-0.076
GYRO: 287486,1,0.819,0.232,-0.260
GYRO: 287988,1,0.377,-0.364,0.275
GYRO: 288490,1,0.545,0.140,0.107
GYRO: 288991,1,0.606,-0.089,0.168
GYRO: 289493,1,0.316,-0.257,0.076
GYRO: 289995,1,0.270,0.171,-0.153
GYRO: 290496,1,0.132,-0.028,-0.061
GYRO: 291003,1,0.590,-0.211,0.015
GYRO: 291499,1,0.346,-0.135,-0.061
GYRO: 292001,1,0.453,-0.257,-0.244
GYRO: 292502,1,0.407,-0.425,-0.000
GYRO: 293004,1,0.590,-0.455,-0.107
GYRO: 293505,1,0.300,-0.150,-0.244
GYRO: 294007,1,0.514,-0.119,0.122
GYRO: 294508,1,0.407,0.140,-0.229
GYRO: 295010,1,0.163,-0.135,0.061
GYRO: 295512,1,0.514,-0.425,-0.046
GYRO: 296014,1,0.209,-0.104,0.092
GYRO: 296521,1,0.438,-0.791,-0.031
GYRO: 297018,1,0.453,0.171,-0.000
GYRO: 297522,1,0.545,0.049,0.061
GYRO: 298021,1,0.239,-0.211,-0.229
GYRO: 298523,1,0.590,-0.547,0.015
GYRO: 299024,1,0.652,-0.303,-0.015
GYRO: 299531,1,0.682,0.415,0.092
GYRO: 300027,1,0.056,1.270,-0.061
GYRO: 300529,1,0.590,0.873,-0.305
GYRO: 301031,1,-0.188,-2.699,-0.046
GYRO: 301533,1,0.285,0.797,0.183
GYRO: 302040,1,0.774,1.911,0.076
GYRO: 302536,1,0.758,0.736,0.107
GYRO: 303038,1,0.239,-0.196,-0.122
GYRO: 303541,1,0.636,2.186,-0.122
GYRO: 304042,1,0.575,1.438,0.168
GYRO: 304543,1,0.529,-2.379,0.183
GYRO: 305050,1,0.682,1.041,-0.199
GYRO: 305546,1,0.056,-1.096,-0.305
GYRO: 306048,1,0.377,1.117,0.046
GYRO: 306549,1,0.560,0.232,-0.061
GYRO: 307050,1,0.346,0.384,-0.412
GYRO: 307552,1,0.514,-0.287,0.015
